name,category,country,city,genre,stream_url,logo_url,source_url,language,stationuuid,countrycode
Jovem Pan FM - Florianópolis - SC,Nacionais • Heavy Rock,Brasil,Santa Catarina,"chr,contemporary hits radio,dance,electronic dance music,jovem,jovem pan,pop,pop rock,top 40",https://live.paineldj.com.br/proxy/jfloripa?mp=/stream,https://jpimg.com.br/uploads/2024/02/avatar-florianopolis-rgb-500x500.png,https://jovempan.com.br/afiliada/floripa-fm,,,
Jovem Pan FM - Manaus - AM - 104.1,Nacionais • Heavy Rock,Brasil,Minas Gerais,"contemporary hits radio,jovem,jovem pan,pop,pop rock,top 40",https://directradios.net/proxy/jpmaceio?mp=/stream,https://jpimg.com.br/uploads/2022/12/afiliada-manaus-500x500.jpg,https://jovempan.com.br/afiliada/manaus-fm,,,
Jovem Pan FM - Osório,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"electronic,pop rock",http://centova14.ciclanohost.com.br:8405/stream,https://s.jpimg.com.br/wp-content/themes/jovempan/assets/build/images/favicons/apple-touch-icon.png,https://jovempan.com.br/afiliada/osorio-fm,,,
Jovem Pan FM - Salvador - BA - 91.3,Nacionais • Heavy Rock,Brasil,Bahia,"contemporary hits radio,jovem,jovem pan,pop,pop rock,top 40","https://shout25.crossradio.com.br:18022/1,%20https://shout25.crossradio.com.br:18022/1",https://jpimg.com.br/uploads/2022/12/afiliadas-salvador-500x500.jpg,https://jovempan.com.br/afiliada/salvador-fm,,,
Jovem Pan FM Campinas - 89.9,Nacionais • Heavy Rock,Brasil,Sao Paulo (Brazil),"pop,rock",https://paineldj5.com.br:20028/stream,,https://jovempan.com.br/afiliada/campinas-fm,,,
"Jovem pan FM Curitiba 103,9",Nacionais • Heavy Rock,Brasil,Parana,"jovem,pop rock",https://f100.fabricahost.com.br/jpcuritiba?f=1781707014N01KVB0705NGYGVCWVT3PW4GE37&tid=01KVB0705NCA4ZWMVE2AHH52AB,https://www.radios.com.br/aovivo/radio-jovem-pan-1039-fm/13401,https://jovempan.com.br/afiliada/curitiba-fm,,,
Jovem Pan Porto Alegre,Nacionais • Heavy Rock,Brasil,,"eletrônica,pop,rock",http://centova6.ciclanohost.com.br:9256/,https://firebasestorage.googleapis.com/v0/b/radiogalaxy-580f4.appspot.com/o/images%2FIMG_20230202_185333193.jpg?alt=media&token=15a4fdd0-fd97-4507-b2f2-584233d1f324,https://jovempan.com.br/afiliada/grandepoa-fm,,,
Jovem pan são jose dos campos,Nacionais • Heavy Rock,Brasil,"são jose dos campos, são paulo","2000s,2010s,90s,noticias,rock",https://r15.ciclano.io/proxy/radiomu1/stream,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlALeBErv6OLhaMLhA0hYXVdz6JhM7drb5_Q&s,https://radiosaovivo.net/jovem-pan-fm-sao-jose-dos-camp/,,,
Kero Rock,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"classic rock,rock",https://stm1.painelwshost.com.br:7012/,https://www.kerorock.com.br/public/60326-2023-05-11.png,https://www.kerorock.com.br/,,,
Kiss FM - 92.5 - São Paulo,Nacionais • Heavy Rock,Brasil,São Paulo,rock,https://26593.live.streamtheworld.com/RADIO_KISSFM_ADP.aac,,https://kissfm.com.br/aovivo/,,,
Kiss FM 92.5 São Paulo,Nacionais • Heavy Rock,Brasil,São Paulo,rock,https://26673.live.streamtheworld.com/RADIO_KISSFMAAC.aac?1655609055880,https://kissfm.com.br/wp-content/uploads/2024/05/KISSFMSP.svg,https://kissfm.com.br/,,,
Limeira FM,Nacionais • Heavy Rock,Brasil,São Paulo,rock,https://centova.svdns.com.br:20050/stream,,http://limeirafm.com.br/,,,
"Massa FM 101,1 (Ponta Grossa - PR)",Nacionais • Heavy Rock,Brasil,PR,"pop music,pop rock,sertanejo,sertanejo raiz",https://live.virtualcast.com.br/massapontagrossa,https://tudoradio.com/img/uploads/radios/radio_massafmpontagrossa.png,https://massa.com.br/massa-fm-ponta-grossa/,,,
Metal Heads,Nacionais • Heavy Rock,Brasil,,"hard rock,metal,rock",https://hts01.brascast.com:9194/live,https://spaceks.net/sites/metalheads.com.br/images/logo/logo.png,https://metalheads.com.br/,,,
"Metropolitana FM 97,7 Maceió",Nacionais • Heavy Rock,Brasil,Alagoas,"pop rock popular,sertaneja",https://streaming.livespanel.com:8032/maceiofm,https://www.radios.com.br/aovivo/radio-metropolitana-977-fm/260824,https://maceiofm97-7.mobirisesite.com/,,,
mexfm,Nacionais • Heavy Rock,Brasil,Sao Paulo (Brazil),"eclética,pop,rock",https://stm22.xcast.com.br:12658/stream.mp3,https://mexfm.com/assets/img/favicon.png,https://mexfm.com/,,,
MGT ROCK,Nacionais • Heavy Rock,Brasil,Brasil,"mgt,rock",https://cast.mgtradio.net/radio/8090/aac,https://www.mgtradio.net/images/ouvir-radio-online.png,https://www.mgtradio.net/,,,
Mix FM - Porto Alegre,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"jovem,pop-rock",https://playerservices.streamtheworld.com/api/livestream-redirect/MIXFM_POAAAC.aac,,http://www.mixfmpoa.com.br/,,,
"Mix FM 98,3 Maceió",Nacionais • Heavy Rock,Brasil,Alagoas,"jovem,pop rock",https://virtues.live:8184/stream,https://www.radios.com.br/aovivo/radio-mix-983-fm/13177,http://98fmmaceio.com.br/,,,
Montiel Rock,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"80s rock,aor,glam metal,hair metal,hard rock,heavy metal",https://radio.mntl.top/listen/montiel_rock/radio.mp3,https://azura.mntl.top/static/uploads/montiel_rock/album_art.1782413303.png,https://radio.mntl.top/,,,
Morena FM /Rio,Nacionais • Heavy Rock,Brasil,RJ,"adult contemporary,brazilian music,classic rock,pop,rock",https://centova5.transmissaodigital.com:20005/stream,,https://www.morenafmrio.com/,,,
"Morena FM 107,1 FM - Campo Grande",Nacionais • Heavy Rock,Brasil,Mato Grosso do Sul,"classic rock,rock",http://centova.svdns.com.br:25518/stream,https://www.morenafm.com.br/imagens/logo.png,https://www.morenafm.com.br/,,,
Mundial Rock,Nacionais • Heavy Rock,Brasil,Sao Paulo (Brazil),,https://azura.mundialmusic.net/radio/8010/radio.mp3,http://img.sedoparking.com/templates/logos/sedo_logo.png,http://www.mundialrock.net/,,,
Mundo Livre FM,Nacionais • Heavy Rock,Brasil,Curitiba,alternative rock,https://playerservices.streamtheworld.com/api/livestream-redirect/MUNDOLIVRE_CWBAAC_64.aac,https://mundolivrefm.com.br/wp-content/uploads/2021/10/27122403/cropped-mundo-livre-logo-180x180.jpg,https://mundolivrefm.com.br/,,,
"Mundo Livre FM Londrina 93,1",Nacionais • Heavy Rock,Brasil,Parana,"londrina,rock",https://rrdns-continental.webnow.com.br/mllondrina.mp3,,https://mundolivrefm.com.br/,,,
Mundo Livre FM Maringá 102.5,Nacionais • Heavy Rock,Brasil,Paraná(Brazil),"alternative rock,indie rock,rock",https://playerservices.streamtheworld.com/api/livestream-redirect/MUNDOLIVRE_MGAAAC.aac,https://mundolivrefm.com.br/favicon.png,https://mundolivrefm.com.br/,,,
No Mundo do Rock,Nacionais • Heavy Rock,Brasil,,,https://servidor34-1.brlogic.com:8014/live,,https://nomundodorock.com/,,,
Nova Onda FM,Nacionais • Heavy Rock,Brasil,São Paulo,"music,oldies,pop music,pop rock",https://ice.fabricahost.com.br/novaondafm,https://novaondafm.com.br/wp-content/uploads/2023/04/Nova-Onda-logo-colorido-300x169.png,https://novaondafm.com.br/,,,
Novos Horizontes FM,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"pop,regional,rock",https://paineldj5.com.br:20013/stream,https://www.novoshorizontesfm.com/favicon.ico,https://www.novoshorizontesfm.com/,,,
NuMetal 1.0 - JubsTones,Nacionais • Heavy Rock,Brasil,São Paulo,,https://stream.zeno.fm/zg3ps1ckoeiuv,https://stream.zeno.fm/zg3ps1ckoeiuv,https://stream.zeno.fm/zg3ps1ckoeiuv,,,
Ouro Verde FM Easy 105.5,Nacionais • Heavy Rock,Brasil,Parana,"brasil,brazilian music,classic hits,curitiba,ouro verde,paraná,pop,pop rock",https://8522.brasilstream.com.br/stream,https://ouroverdefm.com.br/wp-content/uploads/2022/11/favicon-150x150.png,https://ouroverdefm.com.br/,,,
"POP 95,1",Nacionais • Heavy Rock,Brasil,"Montes Claros, MG, Brazil","pop,pop/rock",https://servidor39.brlogic.com:8152/live,https://www.pop95fm.com.br/wp-content/uploads/2021/04/cropped-favpop-180x180.png,http://www.pop95fm.com.br/,,,
Progressive Earth Radio,Nacionais • Heavy Rock,Brasil,São Paulo,progressive rock,http://sv10.hdradios.net:6674/;,https://img.radios.com.br/radio/lg/radio170330_1608747125.jpg,http://www.progressiveworldradio.com/,,,
Progsky,Nacionais • Heavy Rock,Brasil,Rio de Janeiro,progressive rock,https://cc4.streammaximum.com:20017/stream,https://www.progsky.com/wp-content/uploads/2024/08/LOGOBALANCE.png,https://www.progsky.com/,,,
Radio Amigos do Rock,Nacionais • Heavy Rock,Brasil,SP,,http://stm25.srvaudio.com.br:11358/,https://www.wix.com/favicon.ico,https://leonelapantonellij.wixsite.com/website-2,,,
Radio Amigos do Rock Nacional,Nacionais • Heavy Rock,Brasil,Sao Paulo (Brazil),,https://stm10.voxhd.com.br:7846/,https://www.wix.com/favicon.ico,https://leonelapantonellij.wixsite.com/website-3,,,
Radio AnimeNight,Nacionais • Heavy Rock,Brasil,,"90s,anime,j-pop,japanese,japanese anime soundtracks game jpop vgm ost,japanese music,jpop,pop,rock",https://stm16.voxhd.com.br:10374/app128,https://www.animenight.com.br/logo.png,https://www.animenight.com.br/,,,
Radio Ativa Bom Despacho,Nacionais • Heavy Rock,Brasil,Minas Gerais,"caipira,funk,international,mpb,pop,rock,sertaneja",http://148.72.158.239:8036/live,,http://www.radioativabdmg.com.br/,,,
Radio Cidade JF,Nacionais • Heavy Rock,Brasil,Minas Gerais,"pop,rock",http://wz1.dnip.com.br/cidadefmjf/cidadefmjf.stream/playlist.m3u8,,http://www.radiocidadejf.com.br/,,,
Radio Fox Rock,Nacionais • Heavy Rock,Brasil,Sorocaba - SP (Brazil),"classic rock,hard rock,rock nacional",http://09.stmip.net:8422/stream,"https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=192,h=192,fit=crop,f=png/lmlCSC2fKUDUkNiK/logo-fox-87-7-fm-p5eve2j6xeu8b7ou3adhud11qrj8spjjyqnznyr600-YrD14kKjvxTVOVP3.png",https://radiofoxrock.com.br/,,,
Radio Jovem Pan 99.1 FM Belo Horizonte,Nacionais • Heavy Rock,Brasil,Minas Gerais,"90s,pop,rock",https://8062.brasilstream.com.br//stream?origem=jovem_pan_site,https://s.jpimg.com.br/wp-content/themes/jovempan/assets/build/images/favicons/favicon-32x32.png,https://jovempan.com.br/afiliada/bh-fm,,,
Radio Maquina no Rock,Nacionais • Heavy Rock,Brasil,,rock,https://servidor20-4.brlogic.com:8582/live,,https://maquinarock.webradiosite.com/,,,
Radio Putzgrila,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"alternative rock,classic rock,rock n roll",https://stream.ouveai.com.br/proxy/putzgrila?mp=/stream,,https://radioputzgrila.com.br/site/,,,
Radio ZTOP,Nacionais • Heavy Rock,Brasil,Minas Gerais,"contemporary hits radio,dance,electronic dance music,eurodance,jovem,op,pop rock,top 40",https://stream.zeno.fm/bd0hmtmb2d0uv,https://images.zeno.fm/F19RKDqzPlicPWJRFtHsKsoDnxxlCIlPPZGOe78MIJc/rs:fit:170:170/g:ce:0:0/aHR0cHM6Ly9zdHJlYW0tdG9vbHMuemVub21lZGlhLmNvbS9jb250ZW50L3N0YXRpb25zL2FneHpmbnBsYm04dGMzUmhkSE55TWdzU0NrRjFkR2hEYkdsbGJuUVlnSURBdGZhcy1nb01DeElPVTNSaGRHbHZibEJ5YjJacGJHVVlnSURRdW9pQjVnZ01vZ0VFZW1WdWJ3L2ltYWdlLw.webp?u=Mon%20Jan%2001%2022:54:51%20UTC+0000%202024,https://radiorockfm.com.br/ztop,,,
RADIO520,Nacionais • Heavy Rock,Brasil,,"classic rock,country pop,dance music,pop rock,sports news",https://stm7.xcast.com.br:9182/index,,https://www.radio520.com.br/,,,
Rede Grauna FM,Nacionais • Heavy Rock,Brasil,Bahia,"brasil,local news,mpb,música popular brasileira,pop rock,various",https://centova11.ipstm.net:20032/stream,,https://www.graunafm.com.br/,,,
Rio Sul Radio,Nacionais • Heavy Rock,Brasil,Rio de Janeiro,"adult,adult contemporary,pop rock",https://stream.riosulradio.com/,https://riosulradio.com/assets/img/logo.png,https://riosulradio.com/,,,
Rock na Teia,Nacionais • Heavy Rock,Brasil,Sao Paulo (Brazil),rock,http://s19.maxcast.com.br:8182/live,https://static.wixstatic.com/media/1cf649_94d7175b59cc43d4ba0c0c9b9a025dac%7emv2.png/v1/fill/w_180%2ch_180%2clg_1%2cusm_0.66_1.00_0.01/1cf649_94d7175b59cc43d4ba0c0c9b9a025dac%7emv2.png,https://www.rocknateia.com.br/,,,
"Rockett 97,7",Nacionais • Heavy Rock,Brasil,Espírito Santo,rock,https://8817.brasilstream.com.br/stream?cc=1645359200316,,https://www.hfnews.com.br/,,,
RST Radio Rock,Nacionais • Heavy Rock,Brasil,Parana,"hard rock,progressive rock",https://servidor37-1.brlogic.com:8100/live,https://public-rf-upload.minhawebradio.net/113/fbplayer/7eb6b35b003a5c561f99df3588822931.jpg,https://rstradiorock.com.br/,,,
RTL 91.7,Nacionais • Heavy Rock,Brasil,"Santos, Sao Paulo (Brazil)","classic rock,pop rock,rock",https://live.virtualcast.com.br/rtl,https://static.wixstatic.com/media/69fb21_d1075bfa67cb45b69ab22502435fa701%7emv2.png/v1/fill/w_180%2ch_180%2clg_1%2cusm_0.66_1.00_0.01/69fb21_d1075bfa67cb45b69ab22502435fa701%7emv2.png,https://www.aradiorock.com.br/,,,
Rádio 104 FM Natal RN,Nacionais • Heavy Rock,Brasil,Rio Grande do Norte,"mpb,pop music,pop rock",https://radios.braviahost.com.br:8000/radio.mp3?1732983388728,https://img.radios.com.br/radio/lg/radio42_1439400388.jpg,https://www.radios.com.br/aovivo/radio-104-fm/42,,,
Rádio 96 FM,Nacionais • Heavy Rock,Brasil,Goias,"música pop,pop rock",https://cast4.hoost.com.br:20079/stream,,https://radio96fm.net/,,,
Rádio AMC,Nacionais • Heavy Rock,Brasil,,"anime,jpop,jrock",https://radioamc.com.br/stream/amc,https://radioamc.com.br/shared/amclogo.png,https://radioamc.com.br/,,,
Rádio AMC+,Nacionais • Heavy Rock,Brasil,,"anime,jpop,jrock",https://radioamc.com.br/stream/amcplus,https://radioamc.com.br/shared/amcpluslogo.png,https://radioamc.com.br/,,,
Rádio Amigos do Rock,Nacionais • Heavy Rock,Brasil,São Paulo (SP),,https://stm25.srvaudio.com.br:11358/;,,https://radioamigosdorock.wixsite.com/radio-amigos-do-ro-1,,,
Rádio Amigos do Rock Nacional,Nacionais • Heavy Rock,Brasil,São Paulo,rock nacional,http://stm1.uniservstm.stream:6724/,,https://radioamigosdorocknacional.dechost.com.br/,,,
Rádio Atlântida 93.3 FM,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"jovem,jungle,pop rock",https://liverdatlsc.rbsdirect.com.br/primary/atl_scr.sdp/playlist.m3u8,,http://www.clicrbs.com.br/especial/rs/atlantida-fm/,,,
Rádio Atlântida 94.3 FM - Porto Alegre,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"brazilian music,classic rock,rock,world music",https://playerservices.streamtheworld.com/api/livestream-redirect/RBS_RADIOSAAC.m3u8,https://upload.wikimedia.org/wikipedia/pt/5/53/Logotipo_da_Rede_Atl%C3%A2ntida.PNG,https://atl.clicrbs.com.br/,,,
Rádio Atlântida FM Florianópolis,Nacionais • Heavy Rock,Brasil,Santa Catarina,pop rock,https://27353.live.streamtheworld.com:443/ATL_FLO.mp3,,https://atlantidasc.com.br/,,,
Rádio Bla Rock,Nacionais • Heavy Rock,Brasil,São Paulo,classic rock,https://s12.maxcast.com.br:8086/live,,https://www.radiobla.com.br/,,,
Rádio Brasil 2000,Nacionais • Heavy Rock,Brasil,Sao Paulo (Brazil),rock,https://stm11.srvstm.com:6798/stream,https://brasil2000fm.com.br/wp-content/uploads/2025/03/cropped-FAVICON-2-192x192.jpg,https://brasil2000fm.com.br/,,,
Rádio C Brasil,Nacionais • Heavy Rock,Brasil,,rock,https://stm5.painelcast.com:7578/stream,null,https://toligado.net.br/,,,
"Rádio Cambirela - Virtual,mas real.",Nacionais • Heavy Rock,Brasil,"Santa Catarina, SC","brazillian music,contenmporary,country,retro music,rock",https://stm1.srvif.com:7244/stream,,https://radiocambirela.com.br/,,,
Rádio Cidade,Nacionais • Heavy Rock,Brasil,Rio de Janeiro,"brazilian music,contemporary,pop,rock",http://playerservices.streamtheworld.com/api/livestream-redirect/RADIOCIDADEAAC.aac,https://radiocidade.fm/favicon.ico,https://radiocidade.fm/,,,
Rádio Cidade - Classic Rock,Nacionais • Heavy Rock,Brasil,Rio de Janeiro,classic rock,http://playerservices.streamtheworld.com/api/livestream-redirect/CLASSICROCK_S01AAC_64.aac,https://radiocidade.fm/player/img/classic-rock.svg,https://radiocidade.fm/player/index.php,,,
Rádio Cidade - drop80,Nacionais • Heavy Rock,Brasil,Rio de Janeiro,rock,http://playerservices.streamtheworld.com/api/livestream-redirect/DROP80_S01AAC.aac,https://radiocidade.fm/player/img/drop-80.svg,https://radiocidade.fm/player/index.php,,,
Rádio Cidade - Rio de Janeiro - 102.9 FM - ZYD462,Nacionais • Heavy Rock,Brasil,Rio de Janeiro,"brazilian rock,classic rock,hot adult contemporary,soft rock",https://playerservices.streamtheworld.com/api/livestream-redirect/RADIOCIDADEAAC.aac,,https://radiocidade.fm/,,,
Rádio Cidade - Stereo Zero,Nacionais • Heavy Rock,Brasil,Rio de Janeiro,rock,http://playerservices.streamtheworld.com/api/livestream-redirect/STEREOZERO_S01AAC.aac,https://radiocidade.fm/player/img/stereo-zero.svg,https://radiocidade.fm/player/index.php,,,
"Rádio Cidade 94,7",Nacionais • Heavy Rock,Brasil,São Paulo,"country,local news,news,pagode,pop rock,samba,sports",https://sv13.hdradios.net:8084/stream,,https://www.cidade94.com.br/,,,
Rádio Disney 91.3 FM,Nacionais • Heavy Rock,Brasil,Sao Paulo (Brazil),"jovem,pop rock,sertanejo",https://playerservices.streamtheworld.com/api/livestream-redirect/DISNEY_BRA_SP.mp3,https://images.app.goo.gl/fNFY7gv7C3w9dwtWA,http://www.disney.com.br/radio/,,,
Rádio Elétrica,Nacionais • Heavy Rock,Brasil,,rock,http://servidor26.brlogic.com:8040/live,,http://servidor26.brlogic.com:8040/live,,,
Rádio Escola de Rádio,Nacionais • Heavy Rock,Brasil,Rio de Janeiro,"brazilian music,mpb,music school,pop,rio de janeiro,rock",https://radio.escoladeradio.com.br/listen/radio_er/radio.mp3,https://www.escoladeradio.com.br/radio-icon-512.png,https://www.escoladeradio.com.br/radio,,,
Rádio Estação Pop,Nacionais • Heavy Rock,Brasil,MG,pop-rock,https://s46.maxcast.com.br:8026/live?1771884575757,https://img.radios.com.br/radio/lg/radio29801_1439401712.jpg,http://radioestacaopop.com/,,,
Rádio Fox Rock,Nacionais • Heavy Rock,Brasil,São Paulo,"classic rock,music,rock",https://brapostreaming.com.br/radio/8000/radio.mp3,https://radiofoxrock.com.br/wp-content/uploads/2021/04/cropped-favicon_google-180x180.png,https://radiofoxrock.com.br/,,,
Rádio Galegóvski,Nacionais • Heavy Rock,Brasil,Santa Catarina,"mpb,rock",https://radio.galegovski.com/live,https://galegovski.com/radiologo.png,https://radio.galegovski.com/,,,
Rádio Geografia Rock,Nacionais • Heavy Rock,Brasil,,classic rock,https://servidor20.brlogic.com:7354/live,https://public-rf-upload.minhawebradio.net/204992/mobileicon/e69ece1be41091c923d068b4f309176bx192.png,https://geografiarock.webradiosite.com/,,,
Rádio HT,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"classic rock,futebol,local news,rock",https://servidor39.brlogic.com:8624/live,https://public-rf-upload.minhawebradio.net/31396/mobileicon/7994a58d1b846c51a81981fbaf980e91x192.png,https://radioht.com.br/,,,
Rádio I Love anos 80's,Nacionais • Heavy Rock,Brasil,Porto Alegre,"alternative rock,anos 80,romantic",https://shit-is-merda.stream.laut.fm/shit-is-merda,https://uploaddeimagens.com.br/images/004/753/770/thumb/apple-touch-icon.png,https://radioiloveanos80.blogspot.com/,,,
Rádio Joli Beatles,Nacionais • Heavy Rock,Brasil,São Paulo,classic rock,https://stream.zeno.fm/3hgez706e3quv?zs,https://img.radios.com.br/radio/lg/radio111501_1560523801.png,https://zeno.fm/JoliBeatles,,,
Rádio Jovem Pan 91.1 FM,Nacionais • Heavy Rock,Brasil,Sao Paulo,"pop rock,young",https://cast2.hoost.com.br:8039/stream,https://img.radios.com.br/radio/lg/radio24800_1675111116.jpg,https://jovempan.com.br/afiliada/sorocaba-fm,,,
Rádio Kboing 100.3 FM,Nacionais • Heavy Rock,Brasil,São Paulo,"adult,adulta,pop,pop rock",https://stream.knbcdn.com.br/kboing-fm/kbostream/playlist.m3u8,https://img.radios.com.br/radio/lg/radio29604_1653915617.jpg,https://www.kboingfm.com.br/,,,
Rádio Lost,Nacionais • Heavy Rock,Brasil,Santa Catarina,"pop,reggae,rock",http://srv1.uaihost.audio:7026/,,https://www.radiolost.com.br/,,,
Rádio Manawa,Nacionais • Heavy Rock,Brasil,,"eletrônica,mpb,rock",http://161.97.82.133:8000/radio.mp3,https://manawa.com.br/favicon.ico,https://manawa.com.br/,,,
Rádio Maresia,Nacionais • Heavy Rock,Brasil,Parana,"adult contemporary,flashback,pop,pop rock,rock",https://s1.tgastream.com.br:7870/stream,https://maresiaradio.com.br/img/programas/d74ea8e7ebbad5a12fa3bc635688b8c8.jpg,https://maresiaradio.com.br/,,,
Rádio Mix 106.3 FM,Nacionais • Heavy Rock,Brasil,Sao Paulo,"chr,pop-rock,youth",https://playerservices.streamtheworld.com/api/livestream-redirect/MIXFM_SAOPAULOAAC.aac,https://img.radios.com.br/radio/lg/radio13955_1720711597.png,https://aovivo.radiomixfm.com.br/,,,
Rádio Mundo Rock,Nacionais • Heavy Rock,Brasil,,,https://servidor32-2.brlogic.com:7320/live?source=website,https://public-rf-upload.minhawebradio.net/161648/cover/1b01a8dd82b5d2d33e7c97c77ec0e8a3.png,https://radiomundorock.com/,,,
Rádio Music Hall,Nacionais • Heavy Rock,Brasil,São Paulo,"flashback,pop-rock",http://server02.ouvir.radio.br:8050/stream,https://img.radios.com.br/radio/lg/radio34072_1446728798.jpg,http://radios.gratis/,,,
Rádio Nove,Nacionais • Heavy Rock,Brasil,Minas Gerais,"brazilian,latin,mpb,rock",https://servidor22.brlogic.com:7050/live,https://public-rf-upload.minhawebradio.net/249787/editor/097c156d65e83ec9c1d9c039c0eec480.png,https://www.radionove.com.br/,,,
Rádio Ouro Verde FM 105.5,Nacionais • Heavy Rock,Brasil,Parana,"brasil,brazilian music,classic hits,curitiba,ouro verde,ouro verde curitiba,ouro verde fm,ouro verde fm 105.5,paraná,pop,pop rock",http://servidor18.brlogic.com:7484/live,https://ouroverdefm.com.br/wp-content/uploads/2022/11/favicon-150x150.png,https://www.ouroverdefm.com.br/,,,
RÁDIO PLACE FM,Nacionais • Heavy Rock,Brasil,"Piauí ,Teresina","dance,pop,pop rock,top hits",https://stm27.xcast.com.br:8072/,,https://www.placefm.com.br/,,,
Rádio Rapadura Rock Web,Nacionais • Heavy Rock,Brasil,Sao Paulo,rock,https://stm35.srvstm.com:6806/;?type=http&amp;nocache=1,https://www.rapadurarockweb.com.br/admin/assets/img/logo.png,https://www.rapadurarockweb.com.br/,,,
Rádio RNP,Nacionais • Heavy Rock,Brasil,Paraná,"alternative rock,classic rock,curitiba,metal,new music,rock",https://hts02.brascast.com:11442/stream,https://img.radios.com.br/radio/lg/radio243062_1713273568.jpg,https://rocknopinheiro.com.br/,,,
Rádio Rock FM,Nacionais • Heavy Rock,Brasil,Minas Gerais,"alternative,alternative / indie,alternative rock,brazilian rock,modern rock,pop rock,rock",https://stream-159.zeno.fm/bd9p0p44puquv?zs=V_zU2Gc-TXGWa_BXm42cMA,https://pbs.twimg.com/media/ElF46QUXgAEtJk9?format=png&name=small,https://radiorockfm.com.br/,,,
Rádio Studio Flashback,Nacionais • Heavy Rock,Brasil,Minas Gerais,"00's,00s,2000's,2000s,70's,70s,80's,80s,90's,90s,adult contemporary,adult hits,classic hits,classic rock,classics,flash back,flashback,love songs,new classics,oldies,pop,romantic",https://stream-163.zeno.fm/6gv76f1xruquv?zs=SvdWy-tsTtCXPZ9IZC0ASA,https://pbs.twimg.com/media/GE7jNgZWQAEcxNb?format=png&name=240x240,https://studioflashback.com.br/,,,
Rádio Studio Souto - The Beatles (AAC+),Nacionais • Heavy Rock,Brasil,Goiás,"alternative rock,classic rock,rock,the beatles",https://centova5.transmissaodigital.com:20001/;,https://i.ibb.co/d0rps2bk/279586968-2291494730988635-8074650480271811715-n.jpg,https://studiosouto.com/,,,
Rádio The Beatles (MP3),Nacionais • Heavy Rock,Brasil,Goiás,"1960s,1970s,classic rock,oldies,pop,the beatles",http://stream-155.zeno.fm/6gnr5yq68nhvv?zt=eyJhbGciOiJIUzI1NiJ9.eyJzdHJlYW0iOiI2Z25yNXlxNjhuaHZ2IiwiaG9zdCI6InN0cmVhbS0xNTUuemVuby5mbSIsInRtIjpmYWxzZSwicnR0bCI6NSwianRpIjoiajRZamxVVnVScmlXQUdhWGhqTTd6ZyIsImlhdCI6MTc2ODQ0ODYyMywiZXhwIjoxNzY4NDQ4NjgzfQ.k9lfUID-D8ORbPyQsGnUY3MLV94AHq3JCz1UGdoo5uA,https://i.ibb.co/zhyZZTxB/image.webp,https://www.xn--rdiothebeatles-vgb.br/,,,
Rádio UFMG Educativa,Nacionais • Heavy Rock,Brasil,Minas Gerais,"brazilian music,college radio,mpb,rock,talk & speech,universitária",https://www3.ufmg.br/streamingradioaovivo/aovivo.mp3,,https://www.ufmg.br/comunicacao/radio-ufmg-educativa/,,,
Rádio Unifev,Nacionais • Heavy Rock,Brasil,São Paulo,"classic hits,local news,news,pop music,rock,samba pagode",https://servidor17-4.brlogic.com:7618/live?source=7250,,https://www.unifev.edu.br/tvunifev/,,,
Rádio UPF,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"classic rock,rock",https://servidor38-2.brlogic.com:8134/live?source=app_pwa,https://www.upf.br/_uploads/de96ed99-0829-412c-b2ca-7d214255ef6b.png,https://radioupf.minhawebradio.net/app/index.html#/home,,,
Rádio Yard Sounds,Nacionais • Heavy Rock,Brasil,Rio Grande do Sul,"reggae,rock",https://hts10.brascast.com:7966/live,https://yardsounds.com.br,https://yardsounds.com.br/,,,
Rádio Ziggy - Rock Brasil (MP3),Nacionais • Heavy Rock,Brasil,Minas Gerais,"brazilian music,rock",http://stream.zeno.fm/0y68rshdreruv,https://i.ibb.co/fYN5mfBr/94405-v2.jpg,https://ziggywebradio.wixsite.com/radioziggy,,,
Rádio Ziggy - The Beatles (MP3),Nacionais • Heavy Rock,Brasil,Minas Gerais,"classic rock,the beatles",http://stream.zeno.fm/18sv42teknzuv,https://i.ibb.co/Y7XQnynd/85123-v7.png,https://ziggywebradio.wixsite.com/radioziggy,,,
